gene	FPKM
5930422O12Rik	0.06946
Fut10	6.92289
Purg	5.67864
Tex15	0.614392
Adgra2	26.1444
Brf2	25.8544
Wrn	4.12401
Tti2	5.14278
Mak16	30.2962
Nrg1	1.41839
Ubxn8	13.1407
Ppp2cb	60.1106
Gsr	29.8604
Gtf2e2	78.8062
Smim18	0
Gm10131	0
Mboat4	0.162852
Leprotl1	17.0011
Rbpms	42.0278
Dctn6	81.8315
Dusp4	12.042
Saraf	66.8236
Ppp1r3b	2.91084
Gm19410	0.010821
Cldn23	0.463337
Mfhas1	6.04867
Eri1	13.1732
6430573F11Rik	0.254928
Tnks	13.9011
Prag1	8.43171
Lonrf1	9.72808
AI429214	2.70778
Sgcz	0.131829
Dlc1	8.92746
Msr1	0.00645917
Fgf20	0
Micu3	3.23025
Adam24	0
Adam25	0
Adam20	0
Adam39	0
Fgl1	0.0241463
Tusc3	88.8214
Slc7a2	4.02409
Pdgfrl	42.4795
Mtus1	6.36301
Triml1	0
Adam26b	0
Adam26a	0
Triml2	0
Adam34	0
Gm5346	0.0104414
Pcm1	23.1155
Zfp42	0.381352
Frg1	61.3181
Zdhhc2	8.57034
Cnot7	70.023
Vps37a	4.68298
Mtmr7	2.50969
Asah1	99.811
F11	0
Mtnr1a	0
Klkb1	2.98643e-08
Gm45753	0.00987899
Cyp4v3	2.38581
Ccdc110	0.0180755
Pdlim3	0.321117
1700029J07Rik	0.58445
Tlr3	2.86904
Fam149a	14.8037
Sorbs2	1.69454
Snx25	6.90351
Cfap97	9.8562
Ufsp2	17.6019
Lrp2bp	0.310993
Ankrd37	3.84668
Fat1	38.7579
Helt	0
Acsl1	3.066
Enpp6	0
Casp3	37.0253
Stox2	0.509974
Cldn24	0
Cenpu	12.8924
Primpol	10.1948
Irf2	25.1155
Cdkn2aip	3.6287
Ing2	22.6029
Rwdd4a	21.4573
Trappc11	11.8195
Wwc2	11.2407
Cldn22	0
Dctd	20.2719
Slc25a4	367.907
Aga	24.5362
Neil3	15.5536
Vegfc	27.1705
Spata4	0
Adam29	0
Hpgd	0
Glra3	0
Gpm6a	0.0294458
Scrg1	0
Hand2	0.474719
Wdr17	0.678741
Sap30	13.4005
Fbxo8	15.6933
Spcs3	33.1009
Asb5	0.27256
Cep44	17.9305
Tenm3	26.2664
Gm10283	0
Aadat	0.100587
Mfap3l	1.05003
Galntl6	0.0220891
BC030500	0.108852
Galnt7	6.80649
Hpf1	45.3263
Sh3rf1	4.11296
Cbr4	17.1813
Hmgb2	211.537
Nek1	3.1976
Clcn3	4.89796
Anxa10	0
Sgol2b	0
Tll1	0.919582
Spock3	0.786703
Ddx60	1.22763
Palld	34.6401
Gm10663	0
BC030870	0
Trim75	0
Apela	0.14913
Trim60	0
Trim61	0
Tktl2	0
Npy5r	0
Npy1r	0.112563
Klhl2	8.75072
March1	0.0118224
Nat1	0
Nat3	0
Nat2	1.07698
Naf1	5.9745
Tma16	6.69195
Tmem192	19.7246
Sh2d4a	0.373642
Msmo1	126.754
Csgalnact1	11.1483
Lpl	2.50431
Psd3	4.10165
Cpe	226.111
Ints10	23.4801
Gm9495	0
Lzts1	0.22565
Gm7697	0
D130040H23Rik	1.97317
Zfp930	4.63565
Zfp964	1.78922
Zfp869	8.4347
Zfp868	10.5604
Slc18a1	0.28187
Atp6v1b2	46.1107
Cilp2	0.598775
Pbx4	3.21578
Lpar2	5.16075
Gmip	21.1691
Zfp963	3.39802
Gm20422	0.30281
Zfp866	6.90798
Atp13a1	22.0737
Yjefn3	4.43308
Ndufa13	106.005
Tssk6	0.802272
Ncan	0.0444113
Hapln4	0.0772402
Gatad2a	44.7685
Tm6sf2	0.882418
Sugp1	21.0936
Rfxank	15.653
Nr2c2ap	21.6084
Slc25a42	2.5062
Borcs8	61.068
Mef2b	0.110761
Mau2	33.1107
Tmem161a	45.6356
Comp	0.821405
Armc6	14.1177
Sugp2	15.3771
Homer3	39.6023
Ddx49	37.5314
Tmem59l	0.0860052
Crtc1	11.4537
Crlf1	20.3199
Cers1	5.18441
Gdf1	1.28125
Upf1	16.3221
Klhl26	18.045
Cope	162.678
2810428I15Rik	147.126
Ell	14.9821
Lrrc25	0.0199548
Gdf15	1.29862
Pgpep1	46.1193
Gm3336	0
Gm16486	0.0101241
Isyna1	91.0093
Lsm4	169.518
Pde4c	0.620466
Jund	41.2921
Ssbp4	100.343
Rab3a	16.6798
Mpv17l2	29.0001
Il12rb1	1.40937
Slc5a5	0.341723
Arrdc2	6.00104
Ccdc124	23.7264
Kcnn1	3.02656
Pik3r2	63.6951
Mast3	16.8173
Uba52	1951.64
Kxd1	39.2925
Fkbp8	185.997
Map1s	28.4515
Ushbp1	0.019837
Ankle1	6.6518
Ocel1	8.14081
Nr2f6	49.876
Mrpl34	55.7638
Use1	78.0736
Abhd8	28.5945
Babam1	141.292
Haus8	39.7548
Myo9b	36.0423
C430049E01Rik	0.520795
Tmem221	0.648431
Nxnl1	0.140373
Bst2	114.896
Mvb12a	41.1477
Gtpbp3	34.7446
Plvap	6.74595
Slc27a1	19.5378
Dda1	62.8448
Ano8	19.6758
Pgls	112.437
Fam129c	3.80102
B3gnt3	0.124387
Zfp709	1.21897
Olfr372	0
Olfr373	0.00596012
Olfr374	0.0156298
Zfp882	0.901559
Zfp617	4.81452
Fcho1	0.883089
Jak3	5.15342
Insl3	0.991581
Colgalt1	41.6422
Unc13a	3.02596
Zfp961	7.72871
Cyp4f18	0
Rpl18a	2126.27
Gm11034	0
Cib3	0.0244769
Hsh2d	0.106991
Rab8a	56.3645
Fam32a	37.3892
Gm10282	24.9466
Klf2	17.9423
Calr3	3.08809
Ap1m1	56.9477
Tpm4	340.511
Eps15l1	34.489
Med26	9.49873
Slc35e1	19.848
Tmem38a	12.0113
Nwd1	0.047326
Smim7	44.521
1700030K09Rik	12.4256
Cherp	74.1432
F2rl3	0.214729
Isx	0
Large1	10.6022
Hmox1	28.5473
Tom1	14.0766
Hmgxb4	24.8715
Sin3b	152.583
Gm10358	0
1700007B14Rik	0
Rasd2	0.0255128
Nr3c2	0.295646
Pou4f2	0
Ttc29	0
Ednra	3.68282
Tmem184c	14.5837
Prmt9	8.95651
Arhgap10	21.2751
Rbmxl1	29.5207
1700011L22Rik	0
Lsm6	60.8764
Mmaa	4.79984
Mcm5	58.1036
Smad1	11.4004
Slc10a7	10.2228
Zfp827	7.64285
Gypa	0
Frem3	0
Otud4	11.4273
Hhip	0.282555
Anapc10	18.005
Abce1	42.7277
Smarca5	32.9004
Usp38	5.50317
Inpp4b	0.140534
Il15	7.41177
Gab1	35.2073
Ucp1	0.0154627
Mgat4d	0
Clgn	0.042491
Zfp330	32.0553
Gm10645	0.0249614
Tbc1d9	3.87931
Olfr370	0
Rnf150	11.5184
Elmod2	5.2921
Ndufb7	134.779
Scoc	66.8999
Dnajb1	24.271
Gipc1	78.933
Pkn1	13.5808
Ptger1	17.0322
Asf1b	24.3764
Rln3	0
Gm10643	0.499898
2210011C24Rik	0.136823
1700067K01Rik	0.192169
Ddx39	42.9518
Adgre5	14.4956
Palm3	1.09412
Il27ra	0.333311
Tecr	426.931
Podnl1	1.13729
Samd1	70.1804
Rfx1	7.30163
Prkaca	84.3848
Adgrl1	19.7888
Gm10644	2.95607
Dcaf15	23.786
Nanos3	1.32989
4930432K21Rik	3.7556
Zswim4	12.1166
Cc2d1a	22.9307
D8Ertd738e	209.819
Mri1	18.8861
Ccdc130	18.0092
Cacna1a	10.6688
Ier2	99.003
Dand5	3.49762
Nfix	46.6172
Lyl1	0.0693828
G430095P16Rik	8.19469
Gadd45gip1	11.031
Rad23a	86.5904
Nacc1	43.6271
Trmt1	73.4582
Klf1	0.0667845
Rtbdn	0.0217109
Syce2	28.8068
Gcdh	16.0121
Farsa	51.5817
Dnase2a	23.3081
Mast1	1.19193
Calr	587.501
Best2	0
Hook2	10.5881
Junb	111.619
2310036O22Rik	116.816
Asna1	91.2651
Gm5741	0
Fbxw9	17.6786
Olfr371	0
Cks1brt	0.0105635
Zfp791	2.68381
Man2b1	28.4377
Tnpo2	52.6174
Mylk3	0.24876
4921524J17Rik	14.5756
Gpt2	15.4653
Rnaseh2a	80.5345
AC163703.1	2.14386
Junb	0.686603
Prdx2	573.622
Dhps	39.1266
Wdr83os	75.7057
Wdr83	22.9043
Neto2	2.94336
Abcc12	0.0170133
Dnaja2	114.905
Vps35	58.8826
Orc6	72.6747
Itfg1	23.9439
Phkb	13.3375
Siah1a	13.5868
Gm10638	1.82831
4933402J07Rik	0
Cbln1	0.0444367
Lonp2	30.9679
N4bp1	12.7643
Zfp423	3.68435
Cnep1r1	36.9017
Papd5	12.7004
Snx20	0.0740614
Nod2	0.00994585
Nkd1	1.6555
Gm45396	0.0285236
Heatr3	37.779
Sall1	0.762345
Tox3	0.0562595
Adcy7	4.40228
Brd7	63.8108
Cyld	6.98115
Rpgrip1l	5.02876
Irx6	0
Irx3	0.506568
Irx5	1.38119
Chd9	6.40708
Fto	31.5131
Ces1a	0
Ces1b	0
Ces1c	0
Ces1e	0
Ces1g	0
Slc6a2	0.00764146
Ces1d	0
Ces1f	0
Ces1h	0
Ces5a	0.0282332
Lpcat2	3.82446
Capns2	0.110404
Gnao1	0.641531
Mmp2	84.3555
Mt4	0.338034
Mt3	4.3837
Amfr	97.5289
Bbs2	6.5762
Ogfod1	5.30543
Mt2	173.471
Nudt21	85.0846
Mt1	348.851
Slc12a3	0.0325367
Rbl2	6.6144
Aktip	19.9982
Nlrc5	0.685792
Herpud1	21.9405
Cpne2	12.8037
Nup93	37.0124
Ccl22	0.106644
Pllp	0.0257257
Ccl17	1.56032
Arl2bp	62.1501
Cx3cl1	75.2065
Adgrg5	0.0396593
Drc7	0
Ccdc102a	21.9258
Adgrg3	0.0469909
Cngb1	1.61082
Mmp15	0.985174
Tepp	0.167407
Zfp319	6.50042
Polr2c	71.341
Dok4	13.0744
Adgrg1	22.8136
Usb1	30.2395
Ccdc113	0
Prss54	0
Gins3	4.1055
Cfap20	51.6004
Ciapin1	86.0638
Coq9	45.7349
Katnb1	14.8223
Kifc3	10.2074
Fam192a	45.9461
Rspry1	9.14387
Ndrg4	4.80177
Setd6	20.6984
Csnk2a2	72.9296
Sap18b	0
Slc38a7	18.5128
Cdh8	0.536915
Cdh11	9.46524
Cdh5	0.0116959
Bean1	0.0917844
Gm11020	0
Cmtm2b	0
Cmtm2a	0
Gm45711	0
Cmtm1	0
Tk2	10.4248
Got2	84.5743
Cklf	22.2486
Cmtm4	10.2436
Terb1	0.093547
Cmtm3	76.5091
Car7	0.214309
Cdh16	0
Pdp2	3.47085
Rrad	9.76406
Ces2e	0
Ces2a	0
Ces2f	0
Ces2g	0
Ces2h	0
Ces2c	0.0437753
Ces2b	0.0207552
Ces4a	0
Ces3a	0
Ces3b	0
Fam96b	51.6467
Dync1li2	114.004
Cnot1	69.6708
Nae1	34.6581
Fbxl8	5.46483
Tradd	15.9932
Hsf4	2.63216
Exoc3l	1.02873
D230025D16Rik	11.2361
B3gnt9	8.47469
Lrrc29	2.28934
Elmo3	7.88091
E2f4	36.0935
Cbfb	54.0217
Nol3	4.48223
4931428F04Rik	13.2467
Lrrc36	0
Slc9a5	6.42937
Tppp3	12.5486
Hsd11b2	0.175992
Plekhg4	1.54046
Kctd19	0
Zdhhc1	14.3835
Atp6v0d1	61.311
Tmem208	55.6698
Fhod1	18.1193
Pard6a	7.81535
Gfod2	10.1525
Enkd1	16.0395
4933405L10Rik	0.974073
Ranbp10	11.6691
Carmil2	0.450119
Acd	30.3489
Thap11	28.4968
Agrp	0.135486
Ctcf	32.7447
Fam65a	23.0105
Tsnaxip1	0.191183
Cenpt	38.8966
Nutf2	139.329
Ctrl	0.919569
Pskh1	27.5635
Lcat	1.49746
Dpep3	0
Edc4	34.0499
Nrn1l	1.7575
Dpep2	0.397438
Ddx28	7.35295
Dus2	4.77826
Slc12a4	25.4894
Pla2g15	13.3234
Psmb10	223.896
Slc7a6os	25.3439
6030452D12Rik	0
Cdh3	0.153819
Slc7a6	31.5591
Cdh1	0.188443
Nfatc3	14.6608
Esrp2	0.584391
Gm10073	158.41
Zfp90	8.79486
Tango6	4.14425
Prmt7	21.7158
Smpd3	0.309473
Sntb2	11.0587
Tmed6	0
Utp4	44.1976
Nip7	62.4084
Has3	0.223977
Chtf8	90.1395
Vps4a	35.0869
Pdf	13.1697
Cog8	17.9826
Terf2	22.14
Cyb5b	64.8412
Nqo1	46.922
Nob1	40.9246
Pmfbp1	0.00694025
Zfhx3	1.50452
Hp	1.64402
Txnl4b	8.65037
Wwp2	42.6536
Psmd7	117.972
Dhx38	21.3719
Dhodh	20.3005
Nfat5	20.144
Zfp821	14.8563
Atxn1l	12.3911
Tat	0
Chst4	0
Calb2	0
Pkd1l3	0.0793809
Ist1	48.8662
Marveld3	0.300919
Hydin	0.00432577
Cmtr2	3.52875
Zfp612	1.75823
Gm17720	0
Gm21964	0
Phlpp2	5.3201
Ap1g1	33.5324
Il34	12.3941
Vac14	18.0131
Mtss1l	24.2399
Fuk	6.70023
Ddx19b	3.04971
Ddx19a	33.2737
St3gal2	49.097
Clec18a	0
Pdpr	2.43555
Sf3b3	55.3822
Cog4	43.6659
Aars	79.0936
Exosc6	2.07224e-30
Fa2h	0
Mlkl	15.8789
Rfwd3	24.746
Wdr59	9.4554
Ctrb1	0
Zfp1	12.8036
Chst5	0.392016
Tmem170	3.04719
Glg1	65.369
Bcar1	49.8685
Tmem231	10.3837
Znrf1	62.3066
Ldhd	1.72117
Cfdp1	148.495
Adat1	3.95653
Gabarapl2	102.466
Clec3a	0
Cntnap4	0.262428
Vat1l	0.300952
Adamts18	0.00815713
Nudt7	1.1157
Terf2ip	8.40319
Gm6793	0.2056
Dynlrb2	0
Mon1b	5.06334
Syce1l	3.85092e-72
Cdyl2	1.53609
Wwox	5.12506
Maf	13.7557
Cmc2	29.5989
1700030J22Rik	0.710473
Atmin	5.10072
Bco1	0.0247355
Pkd1l2	0.0244928
Cenpn	18.2378
Gan	1.96933
Gcsh	53.9555
Hsd17b2	0.01983
Sdr42e1	0.79162
Plcg2	2.37196
Mphosph6	27.7098
Cmip	21.8347
Cdh13	7.64149
Kars	147.255
Slc38a8	0
Mlycd	7.64244
Necab2	3.57988
Osgin1	4.93807
Hsbp1	150.477
Kcng4	0
Adad2	0.0257257
Wfdc1	0.0924653
Atp2c2	0.580207
Hsdl1	8.42703
Tldc1	13.7769
Dnaaf1	0.0254057
Taf1c	6.18611
Klhl36	2.00465
Cotl1	205.361
Mbtps1	134.708
Pgbd5	0.129776
Capn9	0.0104218
Agt	2.92783
Cog2	11.5825
Fam89a	0.819671
Trim67	0.0121055
Arv1	6.23667
2310022B05Rik	40.8031
Ttc13	11.4221
Exoc8	3.1638
Sprtn	4.77841
Egln1	8.97168
Map10	0.398455
Disc1	0.0898276
Map3k21	0.00403984
Slc35f3	0.0631537
Pcnx2	0
Kcnk1	0.0327261
Tsnax	26.7142
Ntpcr	14.9342
Coa6	14.9866
Tarbp1	1.47146
Sipa1l2	3.54031
2810004N23Rik	16.6419
Gnpat	32.9148
Irf2bp2	12.1189
Rbm34	11.0526
Tomm20	181.212
Nrp1	24.1964
Gm10722	0
Gm10721	0
Gm10720	0
Gm10718	0
Gm11168	0
Ccdc7b	0
Gm10999	0
Gm10719	0.0464323
Ccdc7a	0.0309936
Gm3952	0
Gm10715	0
Gm17535	0
2610044O15Rik8	6.69808
Gm10717	0.0459514
Gucy1a2	0.125826
Kbtbd3	1.28838
Cwf19l2	5.27977
Aasdhppt	10.6659
Casp1	0.359548
Pard3	22.5602
Casp4	0.652411
Gria4	0.323583
Alkbh8	8.33649
Pdgfd	1.18513
Ddi1	0
Casp12	11.4667
Mmp13	0.332098
Mmp8	0
Msantd4	22.7077
Mmp20	0
Mmp10	0.641884
Mmp27	0.0151611
Mmp3	2.88452
Mmp7	0
Mmp12	0.273734
Mmp1b	0.0355598
Dync2h1	1.55558
Dcun1d5	65.2587
Birc3	14.0099
Birc2	18.4501
Tmem123	33.8635
Gm16485	0
Trpc6	0
Pgr	0.0219589
Cep126	0.913326
9230110C19Rik	8.36681
Itgb1	138.613
Cntn5	0
Jrkl	4.57404
Arhgap42	9.91313
Maml2	4.0816
Gm17571	0
Ccdc82	4.65408
Fam76b	8.85156
Yap1	57.9736
Kdm4d	0.240223
Mtmr2	31.7822
Endod1	4.41822
Cep57	21.636
Sesn3	24.446
Cwc15	108.414
1700012B09Rik	0
Fut4	1.70714
Piwil4	0.116149
Hephl1	0.00438476
Vstm5	0.223123
Izumo1r	0.3032
Gpr83	0.179241
Panx1	11.3486
Amotl1	25.2606
Med17	34.2572
Ankrd49	12.0197
Mre11a	29.8969
Deup1	0
Mtnr1b	0
Fat3	0
Smco4	15.0066
Slc36a4	5.48385
Mbd3l2	0
Ubtfl1	0.0052464
Olfr828	0
Mbd3l1	0
Olfr24	0
Muc16	0
Olfr834	0
Olfr830	0
Olfr829	0
Olfr832	0
Olfr835	0
Zfp558	2.02084
Olfr837	0
Naalad2	0.221017
Olfr836	0
Olfr843	0
Olfr845	0
Olfr847	0
Olfr849	0
Olfr850	0
Olfr851	0
Olfr839-ps1	0.0352261
Olfr846	0.0053579
Olfr853	0.00601767
Olfr854	0
Olfr855	0
Olfr58	0
Olfr857	0
Olfr860	0
Olfr862	0
Olfr859	0
Olfr866	0
Olfr867	0
Olfr77	0.756144
Olfr868	0
Olfr871	0
Olfr870	0
Olfr39	0
Olfr869	0
Olfr872	0
Chordc1	28.8282
Olfr873	0
Olfr18	0
Zfp317	8.28738
Zfp560	11.6559
Zfp26	7.78832
Zfp846	5.26979
Zfp266	14.6245
Zfp426	10.7473
Rdh8	0
Olfm2	0.149277
Col5a3	0.341162
A230050P20Rik	4.80437
Angptl6	1.92808
Pin1	29.8083
Ppan	48.1009
Eif3g	136.73
Fbxl12	16.2726
Ubl5	313.506
4931406C07Rik	16.2035
Cep295	7.58184
Taf1d	44.669
Icam4	0.33474
Icam1	1.32064
Icam5	0.848395
S1pr2	35.4643
Mrpl4	34.9955
Dnmt1	40.4442
Tyk2	14.7924
S1pr5	0.00965108
Pde4a	8.74029
Zglp1	1.11165
AC163637.2	0.130766
Raver1	2.77261
Fdx1l	45.9312
Raver1	54.9837
Ap1m2	0.178466
Cdkn2d	22.9715
Keap1	27.4335
Cdc37	191.835
Atg4d	11.3352
Kri1	28.462
Slc44a2	47.7704
Qtrt1	29.6033
AB124611	0.172142
Ilf3	91.66
Dnm2	36.5725
Tmed1	53.7477
Carm1	68.3203
Timm29	18.6826
Yipf2	43.0577
Spc24	63.3222
Ldlr	33.5327
Rab3d	12.7678
Epor	0.956118
Swsap1	3.55125
Ccdc151	0.415103
Rgl3	1.65205
Dock6	15.6471
Angptl8	0
Plppr2	15.8998
Tmem205	60.4491
Ccdc159	5.44357
Kank2	58.91
Smarca4	63.0988
Cnn1	0.795089
Elavl3	0.106101
AC163623.2	2.75899e-08
Zfp653	5.21361
Ecsit	9.28269
Zfp872	0
Acp5	4.35284
Pigyl	24.9359
Zfp599	1.88786
Zfp810	3.66674
Zfp809	6.27985
Elof1	73.4846
Npsr1	0
Bmper	3.51011
Rp9	36.2793
9530077C05Rik	3.35594
Gm17545	0
Prkcsh	116.792
Bbs9	5.52748
Anln	49.451
Gm10181	0
Dpy19l2	0
Cypt4	0
Tbx20	0.152697
Herpud2	18.0953
Dpy19l1	50.8145
Eepd1	1.91789
Glb1l3	0.0925131
Gm1110	0.0370831
B3gat1	0.0921354
Glb1l2	0.104185
Acad8	24.6838
Vps26b	20.3464
Spata19	0
Thyn1	81.0137
Igsf9b	0.075279
Opcml	0.165625
Ntm	0.13079
Jam3	12.2201
Adamts8	0.122903
Adamts15	3.6357
St14	0.0217666
Snx19	9.35477
Ncapd3	10.8544
Zbtb44	8.04289
Sept7	102.398
Tmem45b	0
Prdm10	2.90074
Barx2	0.565069
Kcnj5	0
Kcnj1	0
Fli1	0.196748
Arhgap32	8.36409
Nfrkb	8.76636
Kirrel3	1.72747
St3gal4	25.5398
Dcps	37.9543
Ets1	29.6931
Rpusd4	18.6421
Gm1113	0.00993636
Ddx25	0.583253
Gm17677	0
9230110F15Rik	0
9230113P08Rik	0
Gm5916	0
Gm7257	0
Gm9513	0
Gm17727	0
Gm27235	0
D730048I06Rik	0
Gm17689	0
Acrv1	0
A630095E13Rik	0
Gm5615	0.0620064
Aplp2	105.443
Pus3	0.852563
Pate2	0.500309
Hyls1	12.7285
Pate4	0
Pate3	0
Pate1	0
Cdon	16.017
Chek1	29.1186
Fez1	2.73654
Hepacam	0.0211577
Robo4	0
Tmem218	6.23973
Robo3	0.0474805
Tirap	6.1179
Fam118b	12.079
Srpr	52.3171
Foxred1	13.1524
Slc37a2	1.95759
Ccdc15	1.0444
Nrgn	0.938325
Vsig2	0.0341367
Esam	0.482897
Pknox2	7.26688
Msantd2	33.1959
Ei24	52.3707
Panx3	0
Olfr874	0
Olfr160	0
Olfr875	0
Olfr877	0
Olfr876	0
Olfr881	0
Olfr145	0
Olfr878	0
Olfr883	0
Olfr885	0
Olfr884	0
Olfr888	0
Olfr890	0
Olfr891	0
Olfr887	0.00364913
Olfr889	0.0608191
Olfr893	0.0325928
Stt3a	253.519
Olfr895	0
Olfr894	0
Olfr896-ps1	0
Olfr25	0
Olfr143	0.0136621
Olfr898	0.017617
Olfr250	0
Olfr251	0
Olfr904	0
Olfr902	0
Olfr901	0
Olfr905	0
Olfr906	0
Olfr147	0.00430395
Olfr907	0
Olfr912	0
Olfr911-ps1	0
Olfr913	0
Olfr917	0
Olfr918	0
Olfr912	0.305194
Olfr919	0
Olfr914	0.0280433
AC069561.5	0
Olfr916	0
Olfr26	0
Olfr922	0
Olfr924	0
Olfr923	0
Olfr926	0
Olfr930	0
Olfr920	0.0241599
Olfr933	0
Olfr921	0.00581984
Olfr934	0
Olfr938	0
Olfr935	0
Olfr937	0
Olfr27	0
Olfr146	0
Olfr944	0
Olfr1537	0
Olfr943	0
Olfr948	0
Olfr945	0
Olfr951	0
Olfr952	0
Olfr954	0
Olfr957	0
Olfr955	0
Olfr44	0
Olfr958	0
Olfr148	0
Olfr961	0
Olfr960	0
Olfr963	0
Olfr150	0
Olfr965	0
Olfr149	0.0596213
Olfr959	0.00536164
Olfr968	0
Olfr969	0
Olfr229	0
Olfr967	0.0219922
Olfr972	0
Olfr971	0
Olfr974	0
Olfr970	0
AW551984	0.284376
Olfr978	0
Olfr979	0
Olfr982	0
Olfr980	0
Olfr983	0
Olfr975	0.0670574
Olfr984	0
Olfr981	0
Olfr976	0.0237978
Siae	11.5936
Spa17	2.59028
Tbrg1	82.8869
Olfr985	0
Tmem225	0
Olfr986	1.1841
Vwa5a	36.5479
Zfp202	1.97449
Scn3b	0.0556281
Gm21915	0
Usp10	66.6707
Gm20388	12.5643
Galnt2	11.7945
Crispld2	72.5728
Zdhhc7	19.2009
6430548M08Rik	1.16423
Fam92b	0.0944726
Gse1	8.17689
Gins2	72.3813
1190005I06Rik	4.59838
Gm27021	0.689662
Emc8	158.988
Cox4i1	466.633
Irf8	0.233377
Foxf1	1.50325
Mthfsd	44.6547
Foxc2	0.439534
Foxl1	0.0354436
1700018B08Rik	0
Fbxo31	18.0986
Map1lc3b	126.969
Zcchc14	21.5855
Jph3	0.0452011
Klhdc4	17.1579
Slc7a5	41.3726
Car5a	0.16939
Banp	36.7904
Zfpm1	19.7782
Trhr2	0.0194817
Zc3h18	29.9091
Il17c	0.085691
Cyba	172.952
Mvd	32.3199
Snai3	0.279888
Rnf166	27.0013
Ctu2	30.9213
Piezo1	40.1717
Cdt1	36.3702
Aprt	234.973
Galns	16.5057
Trappc2l	44.7234
Pabpn1l	0
Cbfa2t3	1.12494
Acsf3	8.72458
Cdh15	0.0581965
Ankrd11	35.1481
Spg7	55.4536
Rpl13	1017.82
Cpne7	1.74084
Sult5a1	2.80152
Dpep1	0.311564
Chmp1a	128.886
Spata33	3.55167
Cdk10	35.821
Spata2l	2.809
Vps9d1	17.0539
Fanca	23.9709
Zfp276	11.0675
Spire2	2.33652
Tcf25	401.599
Mc1r	0.00645541
Tubb3	3.38857
Def8	16.2256
Afg3l1	24.4574
Dbndd1	2.10355
Gas8	14.9015
Rhou	26.7039
Rab4a	10.2123
Ccsap	2.6702
Acta1	0
Nup133	16.7043
Abcb10	4.19419
Taf5l	14.8871
Urb2	4.08243
Clmp	29.6557
Gramd1b	10.7386
Bsx	0
Jhy	0
Crtam	0.0104603
Ubash3b	1.97741
Tecta	0.0225877
Sorl1	7.03811
Grik4	0.0690763
Sc5d	36.8688
Tbcel	6.75867
Pou2f3	0.0112055
Tmem136	3.53599
Trim29	0.026268
Thy1	2.058
Nectin1	3.83062
Pdzd3	0.0111386
Ccdc153	0.158027
Abcg4	0.0428202
Mcam	7.88448
Oaf	163.929
Arhgef12	13.5843
Nlrx1	4.82373
Hinfp	11.2889
Cbl	3.19621
C2cd2l	5.81951
Dpagt1	16.1109
H2afx	83.056
Rnf26	0.0546337
Rnf26	9.60249
Usp2	0.840098
Mfrp	0.183938
C1qtnf5	0.100976
Hmbs	53.2514
Vps11	22.4566
Hspa8	875.511
Slc37a4	6.69786
Hyou1	50.6263
Foxr1	0
Upk2	0.0251595
Bcl9l	52.3874
Cxcr5	0
Ddx6	55.212
Trappc4	124.467
Ccdc84	11.2006
Rps25	1479.81
Ttc36	0.258468
Tmem25	2.42568
Arcn1	66.8108
Ift46	215.283
Cd3g	0
Cd3e	0
Scn2b	0
Cd3d	0.0156702
Jaml	0
Mpzl2	0.0445915
Atp5l	205.021
Scn4b	0
Il10ra	0
Tmprss13	0.0145778
Fxyd6	0.0559084
Mpzl3	1.91422
Tmprss4	0
BC049352	0
Fxyd2	0
Dscaml1	0.00331887
Kmt2a	6.12353
Ube4a	19.7867
Cep164	12.6058
Apoa4	0
Apoc3	0
Apoa1	0.133039
Apoa5	0
Gm4791	0
4931429L15Rik	0
Sidt2	79.6376
Pafah1b2	106.01
Treh	0.0407971
Phldb1	92.3329
Bud13	16.45
Bace1	11.8485
Pcsk7	8.81044
Rnf214	19.9754
Tagln	16.9413
Zpr1	69.9849
Sik3	24.1003
Nxpe4	0.69712
Nxpe2	0.00701022
Htr3b	0
Htr3a	0
Zbtb16	0.0632235
Gm5617	15.0681
Nnmt	0.316266
Drd2	0
Gm4894	0
Ankk1	0
Tmprss5	0
Rexo2	64.3093
Ttc12	2.15428
Rbm7	32.9218
Zw10	12.2441
Usp28	13.7089
Rpl10-ps3	8.846
Plet1	0.23859
Bco2	1.09957
Il18	15.6073
Tex12	0
Pts	21.3789
Cadm1	83.1678
Sdhd	110.175
2310030G06Rik	2.11786
Ncam1	27.728
Dlat	27.6794
Dixdc1	4.72149
Timm8b	176.261
Pih1d2	2.8095
AU019823	12.987
Hspb2	9.06559
Cryab	49.5934
1810046K07Rik	0
Pou2af1	0.0193288
Gm32742	0.237475
Gm684	0.856672
Arhgap20	0.730033
Fdx1	27.619
Layn	9.07825
Btg4	0.0205262
4833427G06Rik	0.0287453
AI593442	1.14145
Zc3h12c	2.0649
Exph5	0.0115636
Ddx10	14.3343
4930550C14Rik	1.02305
Kdelc2	16.6257
Atm	11.5581
Rdx	51.6887
Npat	9.49825
Ppp2r1b	22.7156
Sik2	6.60281
Sln	0
Tnfaip8l3	0
Rab39	0.0240298
Elmod1	0
Gldn	0.258856
Slc35f2	0.284199
Cyp19a1	0.0102126
Acat1	61.5418
1110032A03Rik	13.5146
Fdxacb1	4.40556
Alg9	23.3632
Sh2d7	0.00867383
Cib2	13.346
Dmxl2	1.02783
Acsbg1	3.61437
Cul5	13.8633
Idh3a	42.324
Dnaja4	3.91195
Wdr61	68.8331
Hykk	1.58873
