geneId	geneName	start	end	strand	chr
ENSMUSG00000024083	Pja2	64281005	64331916	-1	17
ENSMUSG00000104568	Gm43255	36203289	36205623	1	3
ENSMUSG00000106180	Gm18893	36213814	36214756	-1	3
ENSMUSG00000058400	Qrfpr	36179424	36222313	-1	3
ENSMUSG00000030109	Slc6a12	121343076	121365775	1	6
ENSMUSG00000031839	Hsbp1	119344488	119348922	1	8
ENSMUSG00000113291	Gm19001	66482506	66484156	1	12
ENSMUSG00000113501	Gm18940	66845590	66846460	1	12
ENSMUSG00000029310	Nudt9	104046306	104065379	1	5
ENSMUSG00000114180	Gm47989	66942411	66942521	1	12
ENSMUSG00000104784	Gm42984	44226587	44243548	1	5
ENSMUSG00000113698	Gm47987	67120126	67122920	-1	12
ENSMUSG00000105881	4932422M17Rik	123138931	123141569	1	5
ENSMUSG00000109517	Gm44763	118967668	118969686	-1	7
ENSMUSG00000100266	Gm5372	103888009	103888417	1	9
ENSMUSG00000038708	Golga4	118506267	118582519	1	9
ENSMUSG00000101410	Gm28581	38293637	38296985	-1	7
ENSMUSG00000080694	Gm11621	104928216	104928804	1	11
ENSMUSG00000108749	Gm44767	38271412	38333530	1	7
ENSMUSG00000030982	Vps35l	118740226	118842966	1	7
ENSMUSG00000037326	Capn15	25958364	25985796	-1	17
ENSMUSG00000098225	Gm9556	32726666	32727605	1	16
ENSMUSG00000095725	Gm21801	40390922	40391449	-1	Y
ENSMUSG00000020067	Mypn	63115795	63203952	-1	10
ENSMUSG00000024883	Rin1	5050481	5057071	1	19
ENSMUSG00000115434	Gm6479	16206927	16207953	-1	15
ENSMUSG00000097845	A230020J21Rik	191025350	191029781	1	1
ENSMUSG00000040034	Nup43	7667503	7678881	1	10
ENSMUSG00000100900	Gm28850	40431918	40434282	-1	Y
ENSMUSG00000113481	Gm48388	87980012	87980224	1	12
ENSMUSG00000066595	Flvcr1	191005847	191026158	-1	1
ENSMUSG00000064288	Hist1h4k	21750194	21750505	-1	13
ENSMUSG00000113103	Gm48389	87973529	87973757	1	12
ENSMUSG00000081471	Gm14735	72467302	72470389	1	X
ENSMUSG00000111685	Gm10686	44255047	44258293	1	9
ENSMUSG00000109466	Gm7587	6533491	6534511	-1	7
ENSMUSG00000106868	Gm19798	34060761	34061217	-1	5
ENSMUSG00000103360	Gm38156	13116176	13118435	-1	2
ENSMUSG00000031343	Gabra3	72432681	72656848	-1	X
ENSMUSG00000032109	Nlrx1	44252717	44268599	-1	9
ENSMUSG00000096707	Vmn2r-ps44	8801136	8825685	-1	7
ENSMUSG00000103232	Gm37160	13238939	13240627	-1	2
ENSMUSG00000102045	Gm21294	89052806	89079015	1	Y
ENSMUSG00000034855	Cxcl10	92346638	92348889	-1	5
ENSMUSG00000079555	Haus3	34153880	34169527	-1	5
ENSMUSG00000095433	Gm21914	40456743	40457270	-1	Y
ENSMUSG00000026727	Rsu1	13076821	13271415	-1	2
ENSMUSG00000079606	Gm595	48841466	48877713	-1	X
ENSMUSG00000100508	Gm28617	40494488	40496767	-1	Y
ENSMUSG00000106498	Gm43032	19198483	19201605	-1	5
ENSMUSG00000115614	Gm41276	16489015	16496812	-1	15
ENSMUSG00000114068	Gm48783	13514738	13515817	1	13
ENSMUSG00000110501	Gm45900	107444284	107444692	-1	8
ENSMUSG00000063021	Hist1h2ak	21753435	21753827	-1	13
ENSMUSG00000059775	Rps26-ps1	107439131	107439579	-1	8
ENSMUSG00000100864	Gm21302	54185975	54186670	-1	Y
ENSMUSG00000115485	Gm49126	16496911	16549904	1	15
ENSMUSG00000056696	Olfr1350	6564841	6571401	1	7
ENSMUSG00000097626	4921504A21Rik	19202368	19226555	-1	5
ENSMUSG00000101007	Gm29541	31500068	31500745	-1	12
ENSMUSG00000092595	Gm20427	34026034	34031572	-1	17
ENSMUSG00000016946	Kctd5	24047734	24073485	-1	17
ENSMUSG00000085051	Gm11542	94677565	94687664	1	11
ENSMUSG00000106433	Gm32102	19203672	19203912	1	5
ENSMUSG00000100771	Gm28618	40566172	40566738	1	Y
ENSMUSG00000056008	Gm11541	94694498	94704499	-1	11
ENSMUSG00000110470	Gm45723	119378696	119386537	1	8
ENSMUSG00000113036	Gm47021	12259793	12260270	-1	13
ENSMUSG00000101368	Gm28290	54215782	54216395	-1	Y
ENSMUSG00000113854	Gm2099	87985619	87988959	1	12
ENSMUSG00000060183	Cxcl11	92359544	92365485	-1	5
ENSMUSG00000101090	Gm28619	40638693	40641058	-1	Y
ENSMUSG00000073422	H2-Ke6	34026033	34028060	-1	17
ENSMUSG00000107164	4933425D22Rik	149441861	149443581	1	5
ENSMUSG00000113533	Gm46992	87991489	87994707	-1	12
ENSMUSG00000110977	Gm48598	8848146	8850615	-1	7
ENSMUSG00000029660	Tex26	149439660	149470979	1	5
ENSMUSG00000108113	Zim2	6651748	6662368	-1	7
ENSMUSG00000115504	Gm48946	60670343	60672084	1	15
ENSMUSG00000099682	Gm28292	54252619	54253315	-1	Y
ENSMUSG00000018932	Map2k3	60932033	60952811	1	11
ENSMUSG00000115670	Gm2611	16599958	16600562	-1	15
ENSMUSG00000029061	Mmp23	155650655	155653384	-1	4
ENSMUSG00000082068	Gm2673	92363904	92365511	1	5
ENSMUSG00000117593	AC140316.2	10859680	10860433	1	18
ENSMUSG00000106035	Gm43545	104044619	104047397	-1	5
ENSMUSG00000095217	Hist1h2bn	21754123	21754503	1	13
ENSMUSG00000117563	AC140316.1	10928884	10931510	1	18
ENSMUSG00000053600	Zfp472	32965814	32979233	1	17
ENSMUSG00000100094	1810008I18Rik	65803111	65806449	1	7
ENSMUSG00000100227	Gm28291	54290514	54293753	1	Y
ENSMUSG00000086417	Gm12996	116824903	116830603	1	4
ENSMUSG00000100644	Gm20793	40682046	40682741	1	Y
ENSMUSG00000075390	Rpl36-ps8	116839907	116840221	-1	4
ENSMUSG00000042581	Thsd7b	129273302	130219278	1	1
ENSMUSG00000099379	Gm28993	40733742	40736976	-1	Y
ENSMUSG00000100492	Gm28672	89222067	89225296	1	Y
ENSMUSG00000091650	Apol11a	77508271	77518051	1	15
ENSMUSG00000092490	Gm20482	8855847	8862851	-1	7
ENSMUSG00000082841	Gm12994	116852664	116853110	1	4
ENSMUSG00000000149	Gna12	140758408	140830431	-1	5
ENSMUSG00000094478	Igkv3-3	70686946	70687534	1	6
ENSMUSG00000097480	Gm9499	97001820	97002783	-1	1
ENSMUSG00000036596	Cpz	35502218	35525698	-1	5
ENSMUSG00000082063	Gm12993	116874588	116875465	-1	4
ENSMUSG00000033219	Gm9758	14910122	14914899	-1	5
ENSMUSG00000025727	A930017K11Rik	25946387	25952565	-1	17
ENSMUSG00000098010	Gm21542	23666591	23667583	1	19
ENSMUSG00000099456	Gm28293	54331574	54334811	1	Y
ENSMUSG00000044757	Gm6430	97024681	97025928	1	1
ENSMUSG00000096796	1700021P04Rik	24064793	24066452	1	19
ENSMUSG00000100454	Gm28901	97024516	97025565	-1	1
ENSMUSG00000024619	Cdx1	61018862	61036199	-1	18
ENSMUSG00000102051	I830127L07Rik	75131377	75135128	-1	15
ENSMUSG00000050022	Amz1	140724127	140761439	1	5
ENSMUSG00000092573	Vmn2r-ps43	8872179	8885651	-1	7
ENSMUSG00000052229	Gpr17	31942997	31949636	-1	18
ENSMUSG00000082465	Rps6-ps3	53689534	53690283	-1	9
ENSMUSG00000102691	Gm37780	13161751	13163623	-1	2
ENSMUSG00000110627	Gm18935	118571608	118572271	-1	9
ENSMUSG00000019659	Ccdc12	110656503	110711606	1	9
ENSMUSG00000055069	Rab39	53684110	53706232	-1	9
ENSMUSG00000103794	4930590H14Rik	77357352	77357902	1	9
ENSMUSG00000024395	Lims2	31922290	31958619	1	18
ENSMUSG00000099594	Gm21740	54414823	54415518	-1	Y
ENSMUSG00000022582	Ly6g	75155240	75159126	1	15
ENSMUSG00000099170	5730403I07Rik	77366412	77399418	-1	9
ENSMUSG00000075312	Gm13597	68554555	68554929	1	2
ENSMUSG00000073860	Gm829	45683589	45723338	1	4
ENSMUSG00000013593	Ndufs2	171234853	171251388	-1	1
ENSMUSG00000101267	Gm21912	54489116	54489811	-1	Y
ENSMUSG00000116244	Gm49461	68566442	68574848	1	2
ENSMUSG00000051735	Rinl	28788969	28798963	1	7
ENSMUSG00000085305	Gm12410	45715169	45716421	1	4
ENSMUSG00000104543	Gm6602	111881903	112082001	1	3
ENSMUSG00000101140	Gm28117	75193904	75197667	-1	15
ENSMUSG00000083235	Gm13246	145844404	145844718	-1	4
ENSMUSG00000090864	Vmn2r40	8906772	8931435	-1	7
ENSMUSG00000085876	Gm12409	45762377	45764223	-1	4
ENSMUSG00000105507	Gm43853	112202715	112203015	-1	3
ENSMUSG00000115996	Gm49462	68566992	68568555	-1	2
ENSMUSG00000022464	Slc38a4	96994820	97055956	-1	15
ENSMUSG00000083685	Gm12412	45776882	45777209	-1	4
ENSMUSG00000070877	Ldlrad1	107209180	107218060	1	4
ENSMUSG00000113427	Gm46378	106084370	106088657	1	12
ENSMUSG00000034209	Rasl10a	5058128	5060385	1	11
ENSMUSG00000115084	Gm49246	36499977	36503431	-1	15
ENSMUSG00000000120	Ngfr	95568818	95587735	-1	11
ENSMUSG00000113390	Gm32635	106094823	106098971	-1	12
ENSMUSG00000101783	Gm28698	54518821	54519435	-1	Y
ENSMUSG00000096591	Gm13272	88779850	88780660	1	4
ENSMUSG00000030249	Abcc9	142587862	142702315	-1	6
ENSMUSG00000035561	Aldh1b1	45799022	45804604	1	4
ENSMUSG00000110499	Gm45873	94048781	94050695	1	8
ENSMUSG00000107612	Gm44163	76455391	76455865	-1	6
ENSMUSG00000022663	Atg3	45158785	45188538	1	16
ENSMUSG00000053046	Brsk2	141949751	142004247	1	7
ENSMUSG00000020843	Timm22	76406952	76416292	1	11
ENSMUSG00000113321	Gm8075	73793483	73808411	1	12
ENSMUSG00000034201	Gas2l1	5054132	5065327	-1	11
ENSMUSG00000096854	Ifnz	88782131	88783592	1	4
ENSMUSG00000082116	Gm12188	49088234	49088543	-1	11
ENSMUSG00000054619	Mettl7a1	100304140	100328662	1	15
ENSMUSG00000078922	Tgtp1	48985327	48994172	-1	11
ENSMUSG00000020828	Pld2	70540064	70558110	1	11
ENSMUSG00000070522	Gm6505	28764713	28765360	-1	3
ENSMUSG00000091329	1700112D23Rik	28702667	28781108	-1	3
ENSMUSG00000104945	Gm35715	110669329	110674954	-1	9
ENSMUSG00000030057	Cnbp	87842615	87851106	-1	6
ENSMUSG00000104384	Gm37031	33283118	33285647	1	3
ENSMUSG00000093405	Gm20684	65861006	65861992	-1	7
ENSMUSG00000107651	Gm44166	76496082	76497524	1	6
ENSMUSG00000098164	Gm5493	22739945	22751509	1	17
ENSMUSG00000027690	Slc2a2	28697903	28731359	1	3
ENSMUSG00000030512	Snrpa1	66059003	66074587	1	7
ENSMUSG00000072476	Gm9008	76495432	76497784	-1	6
ENSMUSG00000029868	Trpv6	41620624	41636405	-1	6
ENSMUSG00000082657	Gm14736	72692510	72692845	-1	X
ENSMUSG00000037126	Psd	46312087	46327156	-1	19
ENSMUSG00000104203	Gm37398	33393382	33394847	-1	3
ENSMUSG00000078500	Zfp986	145868794	145899975	1	4
ENSMUSG00000101372	Gm19028	27989910	27991782	1	1
ENSMUSG00000078921	Tgtp2	49057194	49064206	-1	11
ENSMUSG00000063681	Crb1	139197056	139377100	-1	1
ENSMUSG00000115973	Gm36002	68578602	68582260	-1	2
ENSMUSG00000062075	Lmnb2	80901203	80918245	-1	10
ENSMUSG00000021186	Fbln5	101746565	101819055	-1	12
ENSMUSG00000103423	Gm5845	33621608	33622403	1	3
ENSMUSG00000114149	Gm47646	106131978	106145400	-1	12
ENSMUSG00000025602	Zfp202	40192316	40213604	1	9
ENSMUSG00000117333	AC154486.3	22777217	22807736	-1	17
ENSMUSG00000085331	Gm11274	21769125	21770476	1	13
ENSMUSG00000091280	Gm17032	106327368	106330821	1	12
ENSMUSG00000038058	Nod1	54923949	54972612	-1	6
ENSMUSG00000103083	A630035G10Rik	171676684	171681980	-1	1
ENSMUSG00000104954	Gm42694	33684508	33684865	-1	3
ENSMUSG00000038291	Snx25	46033261	46152159	-1	8
ENSMUSG00000103137	Gm37981	171679336	171679870	-1	1
ENSMUSG00000100403	Gm21838	89328773	89329468	-1	Y
ENSMUSG00000104588	Gm43666	33703355	33759616	-1	3
ENSMUSG00000081595	Gm13036	146058776	146059523	1	4
ENSMUSG00000102494	Gm36988	4316479	4318886	1	2
ENSMUSG00000069892	9930111J21Rik2	49015874	49051242	-1	11
ENSMUSG00000106231	Gm18611	33730600	33733534	1	3
ENSMUSG00000030782	Tgfb1i1	128246812	128255699	1	7
ENSMUSG00000094122	Rpl31-ps9	129801387	129801764	-1	1
ENSMUSG00000102136	Gm37107	4178110	4180661	1	2
ENSMUSG00000025877	Hk3	55005985	55021385	-1	13
ENSMUSG00000084058	Gm15263	94832977	94833805	1	3
ENSMUSG00000058773	Hist1h1b	21779883	21780625	-1	13
ENSMUSG00000082195	Gm13034	146067752	146070928	1	4
ENSMUSG00000021904	Sema3g	31217860	31230352	1	14
ENSMUSG00000102357	Gm38348	4217081	4219353	1	2
ENSMUSG00000084856	Gm11528	95622660	95629836	1	11
ENSMUSG00000102816	Gm37814	4138984	4142627	1	2
ENSMUSG00000103803	Gm37064	129860815	129863045	1	1
ENSMUSG00000099349	1700047G03Rik	11964276	11970086	1	15
ENSMUSG00000085883	Gm3848	11965446	11981223	-1	14
ENSMUSG00000086874	Gm13175	4458434	4466670	-1	2
ENSMUSG00000089648	Gm15790	129796608	129797858	-1	1
ENSMUSG00000012520	Phox2b	67094399	67099301	-1	5
ENSMUSG00000104130	Gm36951	129710543	129713229	1	1
ENSMUSG00000114431	Gm48601	11867594	11870625	1	14
ENSMUSG00000099982	Gm28670	89391528	89394761	1	Y
ENSMUSG00000087355	Gm13187	4287595	4301167	-1	2
ENSMUSG00000100218	Gm8296	45513532	45514055	-1	1
ENSMUSG00000103281	Gm37278	129943162	129946033	1	1
ENSMUSG00000078153	Psme2b	48945354	48946190	-1	11
ENSMUSG00000114310	Gm48602	11767943	11771311	1	14
ENSMUSG00000035828	Pim3	88862186	88865726	1	15
ENSMUSG00000103742	Gm38240	129283107	129285593	1	1
ENSMUSG00000082667	Gm11348	25130747	25131064	-1	13
ENSMUSG00000034566	Atp5h	115415689	115419962	-1	11
ENSMUSG00000103108	Rncr4	30172893	30175126	1	6
ENSMUSG00000055471	Alk	71868972	72604627	-1	17
ENSMUSG00000035910	Dcdc2a	25056004	25210706	1	13
ENSMUSG00000021745	Ptprg	11553532	12242041	1	14
ENSMUSG00000100623	Gm29428	130195980	130196388	1	1
ENSMUSG00000035551	Igfbpl1	45809468	45826923	-1	4
ENSMUSG00000081889	Gm13188	4081855	4082418	-1	2
ENSMUSG00000102800	Gm37479	129833148	129836988	1	1
ENSMUSG00000048852	Gm12185	48904656	48992226	-1	11
ENSMUSG00000086018	Gm13179	4586024	4587287	-1	2
ENSMUSG00000106995	Gm33167	67127503	67130145	1	5
ENSMUSG00000103637	Gm38330	129372304	129373262	1	1
ENSMUSG00000100251	Gm29615	74078103	74078799	-1	Y
ENSMUSG00000035455	Fignl1	11787431	11808962	-1	11
ENSMUSG00000086458	Gm2639	4051263	4052559	-1	2
ENSMUSG00000103241	Gm38089	28569918	28571431	1	1
ENSMUSG00000001794	Capns1	30186936	30198811	-1	7
ENSMUSG00000099545	Gm13276	88785709	88786257	1	4
ENSMUSG00000031344	Gabrq	72825178	72842602	1	X
ENSMUSG00000084859	1700080N15Rik	4132063	4141141	-1	2
ENSMUSG00000086240	Gm7846	28580499	28580772	-1	1
ENSMUSG00000083178	Gm12187	49069696	49071070	-1	11
ENSMUSG00000101774	Gm29616	74118552	74121790	1	Y
ENSMUSG00000083733	Gm13035	146073257	146073598	-1	4
ENSMUSG00000100234	Gm13277	88788632	88789180	1	4
ENSMUSG00000025939	Ube2w	16540790	16619489	-1	1
ENSMUSG00000078920	Ifi47	49076587	49096974	1	11
ENSMUSG00000019054	Fis1	136953275	136966234	1	5
ENSMUSG00000100361	Gm7063	45519774	45520754	-1	1
ENSMUSG00000116792	CT030688.2	70616425	70624824	1	16
ENSMUSG00000101163	Gm13278	88791550	88792098	1	4
ENSMUSG00000103883	Gm37010	171688311	171690014	1	1
ENSMUSG00000108793	Gm45213	66043602	66062271	1	7
ENSMUSG00000000983	Wfdc18	83709015	83711348	1	11
ENSMUSG00000102247	Gm37715	59424530	59424764	1	3
ENSMUSG00000015355	Cd48	171682009	171705258	1	1
ENSMUSG00000102550	Gm8276	59431537	59433348	1	3
ENSMUSG00000001819	Hoxd13	74668310	74671599	1	2
ENSMUSG00000117247	AC154659.1	72520282	72522643	-1	17
ENSMUSG00000099518	Gm13275	88794487	88795035	1	4
ENSMUSG00000092066	1700121N20Rik	106442653	106447666	-1	12
ENSMUSG00000049128	Ivl	92570902	92573735	-1	3
ENSMUSG00000100894	Gm8304	45602026	45602753	1	1
ENSMUSG00000030513	Pcsk6	65861734	66050386	1	7
ENSMUSG00000117046	AC122746.1	72256258	72257146	1	17
ENSMUSG00000037720	Tmem33	67260565	67291461	1	5
ENSMUSG00000084218	Gm8145	107241623	107242367	1	5
ENSMUSG00000117126	AC154458.1	71925232	71927030	-1	17
ENSMUSG00000091762	Gm3191	106459150	106459495	1	12
ENSMUSG00000116758	CT030688.1	70665306	70665684	1	16
ENSMUSG00000006403	Adamts4	171250421	171260637	1	1
ENSMUSG00000111229	Gm39323	44011735	44041059	-1	9
ENSMUSG00000099420	Gm13279	88797397	88797945	1	4
ENSMUSG00000116742	AC159309.1	70747479	70747722	-1	16
ENSMUSG00000062284	Gm6030	45205100	45205489	1	16
ENSMUSG00000040328	Olfr56	48978889	49135387	1	11
ENSMUSG00000029287	Tgfbr3	107106570	107289629	-1	5
ENSMUSG00000090389	Cdv3-ps	43120937	43122471	-1	14
ENSMUSG00000101972	Hist1h3i	21782960	21783370	-1	13
ENSMUSG00000051748	Wfdc21	83746940	83752642	1	11
ENSMUSG00000053896	4933409G03Rik	68582413	68616463	1	2
ENSMUSG00000106140	Gm42208	36272327	36274660	-1	3
ENSMUSG00000037419	Endod1	14353990	14381507	-1	9
ENSMUSG00000031481	Tpte	22283441	22371418	1	8
ENSMUSG00000114080	Gm47661	19029940	19057896	-1	13
ENSMUSG00000100036	Gm28671	89473657	89474348	-1	Y
ENSMUSG00000066009	Zfp987	146097298	146126621	1	4
ENSMUSG00000113028	Gm18065	18983930	18984455	1	13
ENSMUSG00000105281	Gm17835	36394699	36395197	-1	3
ENSMUSG00000105792	Gm17887	36421576	36422122	1	3
ENSMUSG00000021314	Amph	18948205	19150921	1	13
ENSMUSG00000108714	Gm21057	80062710	80075267	-1	7
ENSMUSG00000069309	Hist1h2an	21786826	21787218	-1	13
ENSMUSG00000108365	Gm44951	80036705	80038728	1	7
ENSMUSG00000062825	Actg1	120345690	120348542	-1	11
ENSMUSG00000115700	Gm7517	48888353	48890024	1	15
ENSMUSG00000111451	Gm47321	14384361	14385654	-1	9
ENSMUSG00000108655	Gm44949	80088982	80090431	-1	7
ENSMUSG00000106928	Gm43860	35551260	35553964	-1	5
ENSMUSG00000047511	Olfr1396	49109982	49114874	-1	11
ENSMUSG00000114229	Gm47072	56027384	56030234	-1	13
ENSMUSG00000114493	Gm47071	56002265	56084849	1	13
ENSMUSG00000115462	Gm49185	48900077	48900311	1	15
ENSMUSG00000101402	Gm28673	89607659	89610894	-1	Y
ENSMUSG00000102457	Gm38342	16618560	16621539	1	1
ENSMUSG00000048897	Zfp710	80024814	80094173	1	7
ENSMUSG00000114976	Gm2333	49130623	49130964	-1	15
ENSMUSG00000021144	Mta1	113098278	113137206	1	12
ENSMUSG00000109301	Gm45167	19468228	19468549	1	7
ENSMUSG00000015937	H2afy	56073619	56136361	-1	13
ENSMUSG00000109978	Gm45530	8943730	8943954	-1	7
ENSMUSG00000011263	Exoc3l2	19463331	19496762	1	7
ENSMUSG00000096891	Mup-ps8	60756812	60759526	1	4
ENSMUSG00000099466	Gm29304	54555613	54556307	-1	Y
ENSMUSG00000067724	Gbx1	24502757	24527202	-1	5
ENSMUSG00000115775	Gm41318	49194337	49203313	1	15
ENSMUSG00000100089	Gm29305	54562411	54565757	-1	Y
ENSMUSG00000084153	Gm12186	48996674	48997713	-1	11
ENSMUSG00000102047	2010010A06Rik	75288655	75297329	-1	18
ENSMUSG00000024812	Tjp2	24094505	24225030	-1	19
ENSMUSG00000092611	Vmn2r-ps42	8954489	8969976	-1	7
ENSMUSG00000069893	9930111J21Rik1	48946150	48979398	-1	11
ENSMUSG00000091442	Gm17031	106508242	106509910	1	12
ENSMUSG00000100574	Gm28674	89636206	89639438	-1	Y
ENSMUSG00000060419	Rps16-ps2	129128077	129128517	-1	5
ENSMUSG00000111786	Gm47319	14385692	14389723	1	9
ENSMUSG00000111426	Gm47318	14435321	14435411	-1	9
ENSMUSG00000044017	Adgrd1	129096750	129204599	1	5
ENSMUSG00000020870	Cdc34b	94741782	94743033	1	11
ENSMUSG00000091887	Gm17053	106544837	106546326	-1	12
ENSMUSG00000111252	Gm47317	14449355	14449439	-1	9
ENSMUSG00000101542	Gm29303	54604372	54607612	1	Y
ENSMUSG00000083907	Plk-ps1	35554184	35555970	1	5
ENSMUSG00000098832	Kdm4dl	14450836	14452022	-1	9
ENSMUSG00000081992	Gm13408	34564999	34565796	1	2
ENSMUSG00000005836	Gata6	11052064	11085635	1	18
ENSMUSG00000091583	Gm17033	106558750	106574924	1	12
ENSMUSG00000075611	Gm11545	94756976	94757763	-1	11
ENSMUSG00000038696	Mapkap1	34406771	34624950	1	2
ENSMUSG00000078796	Zfp541	16061814	16096334	1	7
ENSMUSG00000030745	Il21r	125603429	125633570	1	7
ENSMUSG00000097817	Gm26810	30193954	30200889	1	7
ENSMUSG00000115230	AU022793	39962649	39967024	1	15
ENSMUSG00000057667	Bloc1s3	19504486	19508367	-1	7
ENSMUSG00000115446	Gm49186	49913382	49914021	1	15
ENSMUSG00000115478	Gm49198	50286898	50335014	1	15
ENSMUSG00000031631	Cfap97	46151771	46195590	1	8
ENSMUSG00000096518	Gm21894	54656882	54680980	1	Y
ENSMUSG00000110439	Gm21320	60817589	60821463	-1	4
ENSMUSG00000073154	9330158H04Rik	36209620	36390191	-1	6
ENSMUSG00000106671	Gm42900	107254338	107256504	-1	5
ENSMUSG00000115152	Gm49253	39991199	39991664	-1	15
ENSMUSG00000052013	Btla	45224315	45257670	1	16
ENSMUSG00000105033	Gm43423	107158478	107160571	-1	5
ENSMUSG00000115739	Gm49254	40012803	40014778	-1	15
ENSMUSG00000106707	Gm43748	34859705	34860937	1	6
ENSMUSG00000096658	Vmn2r39	9013806	9030798	-1	7
ENSMUSG00000106643	Gm43422	107132118	107135688	-1	5
ENSMUSG00000115712	Gm49255	40042982	40043134	-1	15
ENSMUSG00000114267	Gm48600	11904679	11909158	1	14
ENSMUSG00000092569	Gm20544	75365332	75367088	-1	18
ENSMUSG00000115142	Gm33251	40045191	40128982	1	15
ENSMUSG00000114246	Gm48603	12151447	12152584	-1	14
ENSMUSG00000100236	Gm3841	58785209	58785659	1	1
ENSMUSG00000086730	Platr12	63200313	63207967	1	1
ENSMUSG00000109458	Gm44889	68384779	68392029	1	7
ENSMUSG00000090894	Olfr110	37492468	37500207	1	17
ENSMUSG00000053914	Kdm4d	14462548	14500482	-1	9
ENSMUSG00000046856	Gpr1	63182691	63214543	-1	1
ENSMUSG00000113699	Gm48823	73822587	73824554	1	12
ENSMUSG00000094948	Gm21286	60836908	60839649	1	4
ENSMUSG00000073377	AU016765	64514081	64555660	-1	17
ENSMUSG00000097222	1010001N08Rik	10987944	11052567	-1	18
ENSMUSG00000096652	Mup-ps9	61163063	61165771	1	4
ENSMUSG00000045613	Chrm2	36388084	36528414	1	6
ENSMUSG00000022390	Zc3h7b	81745057	81796260	1	15
ENSMUSG00000090089	Magea9-ps	72869367	72870265	1	X
ENSMUSG00000048978	Nrsn1	25252040	25270502	-1	13
ENSMUSG00000108924	4933436H12Rik	68417402	68427362	1	7
ENSMUSG00000025880	Smad7	75367529	75395935	1	18
ENSMUSG00000036463	4930544G11Rik	65952609	65954014	1	6
ENSMUSG00000100070	Gm28994	40762505	40764868	-1	Y
ENSMUSG00000052920	Prkg1	30567551	31765033	-1	19
ENSMUSG00000109298	Gm44886	68439373	68441722	1	7
ENSMUSG00000108828	Gm34549	68429215	68490892	1	7
ENSMUSG00000100330	Gm28531	89656606	89657301	1	Y
ENSMUSG00000105077	Gm4859	112302372	112303158	1	3
ENSMUSG00000067389	Gm17080	45586120	45588377	1	17
ENSMUSG00000048065	Cyb5r2	107748455	107758032	-1	7
ENSMUSG00000034109	Golim4	75875084	75956949	-1	3
ENSMUSG00000105073	Gm9317	112330911	112331772	-1	3
ENSMUSG00000091255	Speer4e	14933221	14938429	-1	5
ENSMUSG00000010358	Ifi35	101448407	101458698	1	11
ENSMUSG00000109902	Gm45693	46162090	46163246	1	8
ENSMUSG00000105785	Gm42526	112591563	112591955	1	3
ENSMUSG00000113378	Gm47660	19071197	19071575	-1	13
ENSMUSG00000022831	Hcls1	36934983	36963212	1	16
ENSMUSG00000069308	Hist1h2bp	21787461	21789213	1	13
ENSMUSG00000086279	Gm15634	46152610	46156100	1	8
ENSMUSG00000106666	Gm43587	112766809	112767012	-1	3
ENSMUSG00000113993	Gm47659	18973460	18974141	1	13
ENSMUSG00000113576	Gm47658	18971702	18974997	-1	13
ENSMUSG00000105588	Utp14b-ps1	113019875	113022139	1	3
ENSMUSG00000107319	Gm42670	67259971	67261262	-1	5
ENSMUSG00000027905	Ddx20	105678270	105687574	-1	3
ENSMUSG00000070345	Hsf5	87617164	87659542	1	11
ENSMUSG00000027742	Cog6	52981875	53017237	-1	3
ENSMUSG00000095452	Gm20795	40804914	40807356	1	Y
ENSMUSG00000068397	Gm10240	68309819	68310301	1	15
ENSMUSG00000048411	Gm597	28776117	28780252	-1	1
ENSMUSG00000085142	Gm12702	100052520	100065984	1	4
ENSMUSG00000046806	Cyren	34871771	34878060	-1	6
ENSMUSG00000009905	Kdsr	106720459	106759727	-1	1
ENSMUSG00000080902	Ywhaq-ps3	70248636	70249373	-1	4
ENSMUSG00000021687	Scamp1	94201310	94285857	-1	13
ENSMUSG00000038204	Asb10	24532697	24540978	-1	5
ENSMUSG00000104324	Gm37320	68321381	68326333	-1	15
ENSMUSG00000107819	Gm18862	86351851	86352984	1	6
ENSMUSG00000039298	Cdk5rap2	70216856	70410443	-1	4
ENSMUSG00000090675	Olfr111	37508030	37532449	1	17
ENSMUSG00000096967	Gm26621	68334715	68337430	-1	15
ENSMUSG00000026220	Slc16a14	84905898	84935134	-1	1
ENSMUSG00000111084	Gm48292	53746069	53748733	1	9
ENSMUSG00000002266	Zim1	6671269	6696450	-1	7
ENSMUSG00000113264	Gm19095	75199214	75199943	1	13
ENSMUSG00000059142	Zfp945	22846697	22867134	-1	17
ENSMUSG00000113821	Gm48234	75479195	75479387	-1	13
ENSMUSG00000028626	Col9a2	121039385	121055322	1	4
ENSMUSG00000110676	Gm45897	118584853	118590195	-1	9
ENSMUSG00000086347	Gm11626	101456576	101457390	-1	11
ENSMUSG00000055933	Oosp3	11697055	11711874	1	19
ENSMUSG00000021109	Hif1a	73901375	73947530	1	12
ENSMUSG00000085820	4933406K04Rik	106685607	106716362	-1	12
ENSMUSG00000092530	Vmn2r-ps64	85034027	85034549	1	7
ENSMUSG00000071644	Eef1g	8967041	8978479	1	19
